class,spec,spec_id,spell_id,name,aura_type,applications,players,self_pct,single_pct,group_pct,other_pct,recast_median_s,first_seen,last_seen,category,suggested_category,rule
SHAMAN,Elemental,262,207400,Ancestral Vigor,BUFF,82,1,11.0,59.8,0.0,29.3,3.32,2026-05-11,2026-05-11,,utility,R9
SHAMAN,Elemental,262,1229746,Arcanoweave Insight,BUFF,878,23,4.9,95.1,0.0,0.0,29.63,2026-04-26,2026-09-23,,support,R5
SHAMAN,Elemental,262,458503,Ascendance,BUFF,35,1,100.0,0.0,0.0,0.0,24.0,2026-02-26,2026-02-26,,utility,R9
SHAMAN,Elemental,262,458524,Ascendance,BUFF,40,1,100.0,0.0,0.0,0.0,16.58,2026-02-26,2026-02-26,,utility,R9
SHAMAN,Elemental,262,1219480,Ascendance,BUFF,693,73,100.0,0.0,0.0,0.0,142.18,2026-02-26,2026-09-23,,utility,R9
SHAMAN,Elemental,262,458502,Ascension,BUFF,33,1,100.0,0.0,0.0,0.0,32.29,2026-02-26,2026-02-26,,consumables,R8
SHAMAN,Elemental,262,458525,Ascension,BUFF,38,1,100.0,0.0,0.0,0.0,24.01,2026-02-26,2026-02-26,,consumables,R8
SHAMAN,Elemental,262,108271,Astral Shift,BUFF,330,61,100.0,0.0,0.0,0.0,175.76,2026-02-26,2026-09-23,defensives,defensives,R1
SHAMAN,Elemental,262,26297,Berserking,BUFF,39,7,100.0,0.0,0.0,0.0,207.3,2026-03-14,2026-09-20,,offensiveCDs,R3
SHAMAN,Elemental,262,1272321,Blessing of Potency,BUFF,2,1,100.0,0.0,0.0,0.0,609.73,2026-08-09,2026-08-09,,consumables,R8
SHAMAN,Elemental,262,1252524,Blessing of the Capybara,BUFF,52,3,100.0,0.0,0.0,0.0,86.95,2026-04-26,2026-09-12,,consumables,R8
SHAMAN,Elemental,262,1272350,Blessing of Zeal,BUFF,2,2,100.0,0.0,0.0,0.0,1684.48,2026-04-19,2026-08-22,,consumables,R8
SHAMAN,Elemental,262,33697,Blood Fury,BUFF,55,7,100.0,0.0,0.0,0.0,150.05,2026-02-26,2026-09-16,,utility,R9
SHAMAN,Elemental,262,1301231,Bloodletting,DEBUFF,29,5,100.0,0.0,0.0,0.0,4.02,2026-08-22,2026-09-16,,,
SHAMAN,Elemental,262,1307531,Bloodletting,DEBUFF,18,5,100.0,0.0,0.0,0.0,18.1,2026-08-22,2026-09-16,,,
SHAMAN,Elemental,262,2825,Bloodlust,BUFF,231,23,0.0,0.0,99.6,0.4,757.0,2026-02-26,2026-09-16,raidCDs,raidCDs,R2
SHAMAN,Elemental,262,1292300,Brittle Torga Totem,BUFF,100,9,100.0,0.0,0.0,0.0,112.85,2026-08-24,2026-09-23,,consumables,R8
SHAMAN,Elemental,262,447244,Call of the Ancestors,BUFF,2544,40,100.0,0.0,0.0,0.0,20.91,2026-02-26,2026-09-23,,utility,R9
SHAMAN,Elemental,262,1239428,Carrying Supplies,DEBUFF,3,3,100.0,0.0,0.0,0.0,,2026-09-02,2026-09-16,,,
SHAMAN,Elemental,262,1236118,Cauterizing Bolts,BUFF,30,1,100.0,0.0,0.0,0.0,41.51,2026-02-26,2026-02-26,,consumables,R8
SHAMAN,Elemental,262,470077,Coalescing Water,BUFF,42,1,100.0,0.0,0.0,0.0,8.44,2026-05-11,2026-05-11,,utility,R9
SHAMAN,Elemental,262,1250611,Console Power,DEBUFF,4,4,100.0,0.0,0.0,0.0,,2026-04-18,2026-08-09,,,
SHAMAN,Elemental,262,1272482,Cosmic Bell,BUFF,6,1,0.0,0.0,83.3,16.7,,2026-03-21,2026-03-21,,consumables,R8
SHAMAN,Elemental,262,1264404,Cosmic Siphon,BUFF,47,1,100.0,0.0,0.0,0.0,36.81,2026-03-18,2026-03-18,,consumables,R8
SHAMAN,Elemental,262,1295899,Critical Ritual,BUFF,43,4,100.0,0.0,0.0,0.0,78.91,2026-08-24,2026-09-20,,consumables,R8
SHAMAN,Elemental,262,457666,Dawnthread Lining,BUFF,10,1,100.0,0.0,0.0,0.0,115.79,2026-02-26,2026-02-26,,consumables,R8
SHAMAN,Elemental,262,71564,Deadly Precision,BUFF,8,2,100.0,0.0,0.0,0.0,226.05,2026-07-25,2026-08-08,,consumables,R8
SHAMAN,Elemental,262,1295123,Debilitating Venom,DEBUFF,161,15,100.0,0.0,0.0,0.0,133.98,2026-08-22,2026-09-23,,,
SHAMAN,Elemental,262,1268058,Deepening Temptation,BUFF,21,2,100.0,0.0,0.0,0.0,87.19,2026-04-18,2026-05-08,,consumables,R8
SHAMAN,Elemental,262,1261781,Defensive Stance,DEBUFF,24,5,100.0,0.0,0.0,0.0,26.16,2026-09-02,2026-09-20,,,
SHAMAN,Elemental,262,113942,Demonic Gateway,DEBUFF,14,10,100.0,0.0,0.0,0.0,209.47,2026-02-26,2026-09-22,,,
SHAMAN,Elemental,262,1214730,Demonic Gateway,DEBUFF,2,2,100.0,0.0,0.0,0.0,,2026-08-12,2026-08-21,,,
SHAMAN,Elemental,262,1214740,Demonic Gateway,DEBUFF,2,2,100.0,0.0,0.0,0.0,,2026-08-12,2026-08-21,,,
SHAMAN,Elemental,262,1239221,Diamantine Voidcore,BUFF,38,1,100.0,0.0,0.0,0.0,38.34,2026-02-26,2026-02-26,,consumables,R8
SHAMAN,Elemental,262,1218508,Disguised,DEBUFF,2,2,100.0,0.0,0.0,0.0,,2026-08-12,2026-08-21,,,
SHAMAN,Elemental,262,1250609,Diverting Power...,BUFF,4,4,0.0,0.0,0.0,100.0,,2026-04-18,2026-08-09,,consumables,R8
SHAMAN,Elemental,262,462488,Downpour,BUFF,12,1,100.0,0.0,0.0,0.0,43.66,2026-04-26,2026-05-11,,utility,R9
SHAMAN,Elemental,262,1237842,Drain Shield,BUFF,4,4,0.0,0.0,0.0,100.0,,2026-03-19,2026-07-25,,consumables,R8
SHAMAN,Elemental,262,1269918,Drink,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-04-25,2026-04-25,,consumables,R8
SHAMAN,Elemental,262,1303338,Drink,BUFF,2,2,100.0,0.0,0.0,0.0,,2026-09-20,2026-09-22,,consumables,R8
SHAMAN,Elemental,262,1298951,Dundun,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-09-07,2026-09-07,,consumables,R8
SHAMAN,Elemental,262,1298943,Dunduned,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-09-07,2026-09-07,,consumables,R8
SHAMAN,Elemental,262,198103,Earth Elemental,BUFF,86,36,100.0,0.0,0.0,0.0,327.9,2026-03-19,2026-09-23,,utility,R9
SHAMAN,Elemental,262,974,Earth Shield,BUFF,104,22,0.0,100.0,0.0,0.0,36.53,2026-02-26,2026-09-23,healing,support,R5
SHAMAN,Elemental,262,383648,Earth Shield,BUFF,155,48,100.0,0.0,0.0,0.0,205.77,2026-02-26,2026-09-23,,utility,R9
SHAMAN,Elemental,262,382021,Earthliving Weapon,BUFF,3,1,100.0,0.0,0.0,0.0,2908.22,2026-04-26,2026-05-11,,utility,R9
SHAMAN,Elemental,262,382022,Earthliving Weapon,BUFF,6,1,100.0,0.0,0.0,0.0,2.16,2026-04-26,2026-05-11,,utility,R9
SHAMAN,Elemental,262,382024,Earthliving Weapon,BUFF,64,1,12.5,59.4,0.0,28.1,5.95,2026-05-11,2026-05-11,,healing,R6
SHAMAN,Elemental,262,77505,Earthquake,DEBUFF,6552,73,0.0,0.0,0.0,100.0,3.0,2026-02-26,2026-09-23,,,
SHAMAN,Elemental,262,1264613,Echo of the Evercurse,DEBUFF,491,6,0.0,0.0,0.0,100.0,7.83,2026-03-25,2026-08-09,,,
SHAMAN,Elemental,262,454025,Electroshock,BUFF,744,15,100.0,0.0,0.0,0.0,20.68,2026-02-26,2026-08-08,,movement,R4
SHAMAN,Elemental,262,118522,Elemental Blast: Critical Strike,BUFF,2490,73,100.0,0.0,0.0,0.0,33.68,2026-02-26,2026-09-23,,utility,R9
SHAMAN,Elemental,262,173183,Elemental Blast: Haste,BUFF,2510,73,100.0,0.0,0.0,0.0,34.92,2026-02-26,2026-09-23,,utility,R9
SHAMAN,Elemental,262,173184,Elemental Blast: Mastery,BUFF,2528,73,100.0,0.0,0.0,0.0,37.1,2026-02-26,2026-09-23,,utility,R9
SHAMAN,Elemental,262,462568,Elemental Resistance,BUFF,82,2,19.5,78.0,0.0,2.4,1.49,2026-04-19,2026-05-11,,support,R5
SHAMAN,Elemental,262,1255853,Emberwing Burn,DEBUFF,3,3,100.0,0.0,0.0,0.0,,2026-05-08,2026-08-04,,,
SHAMAN,Elemental,262,1255856,Emberwing Burn,DEBUFF,2,2,100.0,0.0,0.0,0.0,,2026-07-29,2026-08-24,,,
SHAMAN,Elemental,262,1255857,Emberwing Burn,DEBUFF,4,3,100.0,0.0,0.0,0.0,409.02,2026-03-22,2026-09-08,,,
SHAMAN,Elemental,262,1250508,Emberwing Heatwave,BUFF,142,20,100.0,0.0,0.0,0.0,151.64,2026-03-22,2026-09-08,,consumables,R8
SHAMAN,Elemental,262,1293316,Empowering Venom,BUFF,161,15,100.0,0.0,0.0,0.0,133.98,2026-08-22,2026-09-23,,consumables,R8
SHAMAN,Elemental,262,415603,Encapsulated Destiny,BUFF,3,3,100.0,0.0,0.0,0.0,,2026-03-19,2026-09-20,,consumables,R8
SHAMAN,Elemental,262,1234969,Ethereal Augmentation,BUFF,9,4,100.0,0.0,0.0,0.0,386.55,2026-04-26,2026-09-20,,consumables,R8
SHAMAN,Elemental,262,1217101,Ethereal Reaping,BUFF,2,2,100.0,0.0,0.0,0.0,,2026-02-26,2026-02-26,,consumables,R8
SHAMAN,Elemental,262,1253114,Ever-collapsing Void Fissure,BUFF,5,1,100.0,0.0,0.0,0.0,159.8,2026-03-19,2026-03-19,,consumables,R8
SHAMAN,Elemental,262,57723,Exhaustion,DEBUFF,95,40,100.0,0.0,0.0,0.0,706.37,2026-02-26,2026-09-23,,,
SHAMAN,Elemental,262,390435,Exhaustion,DEBUFF,5,3,100.0,0.0,0.0,0.0,415.79,2026-04-26,2026-05-09,,,
SHAMAN,Elemental,262,1296714,Faith in Ula'tek,BUFF,44,2,100.0,0.0,0.0,0.0,26.51,2026-08-27,2026-09-06,,consumables,R8
SHAMAN,Elemental,262,1266299,Fanatical Inspiration,BUFF,185,6,100.0,0.0,0.0,0.0,46.28,2026-03-30,2026-09-07,,consumables,R8
SHAMAN,Elemental,262,1266300,Fanatically Inspired,BUFF,78,2,0.0,100.0,0.0,0.0,48.64,2026-04-26,2026-09-07,,support,R5
SHAMAN,Elemental,262,1242775,Farstrider's Step,BUFF,193,18,100.0,0.0,0.0,0.0,96.9,2026-04-18,2026-09-23,,movement,R4
SHAMAN,Elemental,262,264689,Fatigued,DEBUFF,28,14,100.0,0.0,0.0,0.0,635.55,2026-03-18,2026-09-22,,,
SHAMAN,Elemental,262,274741,Ferocity of the Frostwolf,BUFF,10,2,100.0,0.0,0.0,0.0,185.31,2026-07-06,2026-09-01,,consumables,R8
SHAMAN,Elemental,262,1276677,Fiber of Living Agony,BUFF,29,1,100.0,0.0,0.0,0.0,41.34,2026-09-03,2026-09-03,,consumables,R8
SHAMAN,Elemental,262,43308,Find Fish,BUFF,8,6,100.0,0.0,0.0,0.0,1189.38,2026-03-19,2026-09-01,,consumables,R8
SHAMAN,Elemental,262,2383,Find Herbs,BUFF,8,5,100.0,0.0,0.0,0.0,966.22,2026-03-18,2026-09-23,,consumables,R8
SHAMAN,Elemental,262,1256697,Find Lumber,BUFF,9,6,100.0,0.0,0.0,0.0,637.07,2026-03-18,2026-09-01,,consumables,R8
SHAMAN,Elemental,262,2580,Find Minerals,BUFF,4,2,100.0,0.0,0.0,0.0,597.12,2026-03-22,2026-04-26,,consumables,R8
SHAMAN,Elemental,262,188592,Fire Elemental,BUFF,22,3,100.0,0.0,0.0,0.0,249.69,2026-03-18,2026-05-09,,utility,R9
SHAMAN,Elemental,262,273104,Fireblood,BUFF,24,2,100.0,0.0,0.0,0.0,129.97,2026-09-20,2026-09-22,,utility,R9
SHAMAN,Elemental,262,1224863,Five Star Review!,DEBUFF,2,2,100.0,0.0,0.0,0.0,,2026-08-12,2026-08-21,,,
SHAMAN,Elemental,262,188389,Flame Shock,DEBUFF,11686,74,0.0,0.0,0.0,100.0,12.22,2026-02-26,2026-09-23,,,
SHAMAN,Elemental,262,1235110,Flask of the Blood Knights,BUFF,2,2,100.0,0.0,0.0,0.0,,2026-09-20,2026-09-23,,consumables,R8
SHAMAN,Elemental,262,1235108,Flask of the Magisters,BUFF,13,9,100.0,0.0,0.0,0.0,609.73,2026-04-18,2026-09-23,,consumables,R8
SHAMAN,Elemental,262,1235111,Flask of the Shattered Sun,BUFF,6,3,100.0,0.0,0.0,0.0,1690.87,2026-04-26,2026-09-01,,consumables,R8
SHAMAN,Elemental,262,404464,Flight Style: Skyriding,BUFF,28,12,100.0,0.0,0.0,0.0,337.85,2026-03-18,2026-09-20,,consumables,R8
SHAMAN,Elemental,262,404468,Flight Style: Steady,BUFF,2,2,100.0,0.0,0.0,0.0,,2026-03-29,2026-04-19,,consumables,R8
SHAMAN,Elemental,262,1300219,Flowing Elements,BUFF,463,16,100.0,0.0,0.0,0.0,47.49,2026-08-24,2026-09-23,,utility,R9
SHAMAN,Elemental,262,1295582,Focus of Ula'tek,BUFF,78,1,100.0,0.0,0.0,0.0,8.77,2026-09-07,2026-09-07,,consumables,R8
SHAMAN,Elemental,262,1252487,Focused Hunt,BUFF,33,6,100.0,0.0,0.0,0.0,49.46,2026-04-18,2026-08-31,,consumables,R8
SHAMAN,Elemental,262,1269920,Food,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-04-26,2026-04-26,,consumables,R8
SHAMAN,Elemental,262,1232065,Food & Drink,BUFF,3,3,100.0,0.0,0.0,0.0,,2026-04-25,2026-09-22,,consumables,R8
SHAMAN,Elemental,262,449115,Forged Tenacity,BUFF,27,1,100.0,0.0,0.0,0.0,44.71,2026-02-26,2026-02-26,,consumables,R8
SHAMAN,Elemental,262,1250533,Freightrunner's Flask,BUFF,58,6,100.0,0.0,0.0,0.0,116.86,2026-03-14,2026-09-16,,consumables,R8
SHAMAN,Elemental,262,1241762,Frenzied Focus,BUFF,238,8,100.0,0.0,0.0,0.0,37.09,2026-07-25,2026-09-20,,consumables,R8
SHAMAN,Elemental,262,196840,Frost Shock,DEBUFF,15,2,0.0,0.0,0.0,100.0,34.64,2026-02-26,2026-09-10,softCC,,
SHAMAN,Elemental,262,1241759,Genius Insight,BUFF,383,13,100.0,0.0,0.0,0.0,38.37,2026-04-17,2026-09-20,,consumables,R8
SHAMAN,Elemental,262,2645,Ghost Wolf,BUFF,1422,71,100.0,0.0,0.0,0.0,51.85,2026-02-26,2026-09-23,movement,movement,R4
SHAMAN,Elemental,262,59547,Gift of the Naaru,BUFF,28,8,92.9,7.1,0.0,0.0,304.74,2026-04-28,2026-09-08,,utility,R9
SHAMAN,Elemental,262,345230,Gladiator's Insignia,BUFF,12,1,100.0,0.0,0.0,0.0,65.52,2026-08-12,2026-08-12,,consumables,R8
SHAMAN,Elemental,262,1217107,Goblin Glider,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-02-26,2026-02-26,,consumables,R8
SHAMAN,Elemental,262,1297663,Halazzi's Rite,BUFF,277,8,100.0,0.0,0.0,0.0,37.86,2026-09-08,2026-09-23,,consumables,R8
SHAMAN,Elemental,262,1252825,Harsh Winds,DEBUFF,30,6,100.0,0.0,0.0,0.0,44.73,2026-09-02,2026-09-20,,,
SHAMAN,Elemental,262,1252486,Hasty Hunt,BUFF,64,5,100.0,0.0,0.0,0.0,38.57,2026-04-18,2026-08-31,,consumables,R8
SHAMAN,Elemental,262,1295900,Hasty Ritual,BUFF,39,4,100.0,0.0,0.0,0.0,96.31,2026-08-24,2026-09-20,,consumables,R8
SHAMAN,Elemental,262,1233705,Hearty Well Fed,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-03-19,2026-03-19,,consumables,R8
SHAMAN,Elemental,262,1233724,Hearty Well Fed,BUFF,6,4,100.0,0.0,0.0,0.0,308.5,2026-05-08,2026-09-20,,consumables,R8
SHAMAN,Elemental,262,1285644,Hearty Well Fed,BUFF,2,1,100.0,0.0,0.0,0.0,4.86,2026-04-26,2026-04-26,,consumables,R8
SHAMAN,Elemental,262,32182,Heroism,BUFF,354,34,0.6,1.7,97.5,0.3,767.82,2026-02-26,2026-09-23,raidCDs,raidCDs,R2
SHAMAN,Elemental,262,51514,Hex,DEBUFF,1,1,0.0,0.0,0.0,100.0,,2026-05-11,2026-05-11,hardCC,,
SHAMAN,Elemental,262,1216737,Interrogate,BUFF,3,1,0.0,0.0,0.0,100.0,57.1,2026-08-21,2026-08-21,,consumables,R8
SHAMAN,Elemental,262,1297655,Jan'alai's Rite,BUFF,44,7,100.0,0.0,0.0,0.0,87.56,2026-09-09,2026-09-23,,consumables,R8
SHAMAN,Elemental,262,1247579,Jan'alai's Warmth,BUFF,25,1,100.0,0.0,0.0,0.0,40.67,2026-05-07,2026-05-07,,consumables,R8
SHAMAN,Elemental,262,77762,Lava Surge,BUFF,6499,74,100.0,0.0,0.0,0.0,11.94,2026-02-26,2026-09-23,,utility,R9
SHAMAN,Elemental,262,1263768,Light's Blessing,BUFF,46,1,100.0,0.0,0.0,0.0,25.8,2026-09-01,2026-09-01,,consumables,R8
SHAMAN,Elemental,262,1236616,Light's Potential,BUFF,119,33,100.0,0.0,0.0,0.0,392.52,2026-03-14,2026-09-23,,consumables,R8
SHAMAN,Elemental,262,468226,Lightning Conduit,BUFF,235,22,100.0,0.0,0.0,0.0,85.0,2026-03-14,2026-08-11,,movement,R4
SHAMAN,Elemental,262,197209,Lightning Rod,DEBUFF,4083,39,0.0,0.0,0.0,100.0,4.1,2026-02-26,2026-08-11,,,
SHAMAN,Elemental,262,192106,Lightning Shield,BUFF,285,53,100.0,0.0,0.0,0.0,22.96,2026-02-26,2026-09-23,,utility,R9
SHAMAN,Elemental,262,1269519,Massive Freezing Trap,DEBUFF,1,1,0.0,0.0,0.0,100.0,,2026-04-04,2026-04-04,,,
SHAMAN,Elemental,262,260734,Master of the Elements,BUFF,2527,19,100.0,0.0,0.0,0.0,8.41,2026-03-14,2026-09-23,,utility,R9
SHAMAN,Elemental,262,1252488,Masterful Hunt,BUFF,122,6,100.0,0.0,0.0,0.0,34.56,2026-04-18,2026-08-31,,consumables,R8
SHAMAN,Elemental,262,1295901,Masterful Ritual,BUFF,38,4,100.0,0.0,0.0,0.0,74.57,2026-08-24,2026-09-20,,consumables,R8
SHAMAN,Elemental,262,1269475,Midnight Angler's Grand Line,BUFF,2,1,100.0,0.0,0.0,0.0,1189.38,2026-03-22,2026-03-22,,consumables,R8
SHAMAN,Elemental,262,1241715,Might of the Void,BUFF,490,11,100.0,0.0,0.0,0.0,35.39,2026-03-22,2026-09-07,,consumables,R8
SHAMAN,Elemental,262,1310012,Mutating Elixir,BUFF,2,1,100.0,0.0,0.0,0.0,332.12,2026-08-22,2026-08-22,,consumables,R8
SHAMAN,Elemental,262,1257183,Nalorakk's Call to War,BUFF,4,1,100.0,0.0,0.0,0.0,77.17,2026-04-26,2026-04-26,,consumables,R8
SHAMAN,Elemental,262,1297665,Nalorakk's Rite,BUFF,25,8,100.0,0.0,0.0,0.0,265.38,2026-09-08,2026-09-23,,consumables,R8
SHAMAN,Elemental,262,449275,Nascent Empowerment,BUFF,21,1,100.0,0.0,0.0,0.0,52.0,2026-02-26,2026-02-26,,consumables,R8
SHAMAN,Elemental,262,378081,Nature's Swiftness,BUFF,338,31,100.0,0.0,0.0,0.0,72.65,2026-02-26,2026-08-11,,utility,R9
SHAMAN,Elemental,262,54861,Nitro Boosts,BUFF,2,1,100.0,0.0,0.0,0.0,471.82,2026-05-11,2026-05-11,,movement,R4
SHAMAN,Elemental,262,1258886,Nordrassil's Sagacity,BUFF,78,9,100.0,0.0,0.0,0.0,73.02,2026-05-05,2026-09-08,,consumables,R8
SHAMAN,Elemental,262,1260459,Nullsight,BUFF,27,5,100.0,0.0,0.0,0.0,191.41,2026-03-26,2026-08-08,,consumables,R8
SHAMAN,Elemental,262,1292247,Ouroboric Cycle,BUFF,2,1,100.0,0.0,0.0,0.0,,2026-08-31,2026-08-31,,consumables,R8
SHAMAN,Elemental,262,1300222,Overcharge!,BUFF,935,16,100.0,0.0,0.0,0.0,6.11,2026-08-24,2026-09-23,,utility,R9
SHAMAN,Elemental,262,397827,Oversized Bobbers,BUFF,2,1,100.0,0.0,0.0,0.0,1189.38,2026-03-22,2026-03-22,,consumables,R8
SHAMAN,Elemental,262,1237611,Palisade's Protection,BUFF,39,1,100.0,0.0,0.0,0.0,27.35,2026-05-11,2026-05-11,,defensives,R1
SHAMAN,Elemental,262,1302602,Plague of Corrosion,BUFF,3,2,100.0,0.0,0.0,0.0,,2026-08-31,2026-09-01,,consumables,R8
SHAMAN,Elemental,262,1236994,Potion of Recklessness,BUFF,9,4,100.0,0.0,0.0,0.0,344.24,2026-04-25,2026-09-09,,consumables,R8
SHAMAN,Elemental,262,191877,Power of the Maelstrom,BUFF,314,13,100.0,0.0,0.0,0.0,49.88,2026-02-26,2026-09-14,,utility,R9
SHAMAN,Elemental,262,72968,Precious's Ribbon,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-09-01,2026-09-01,,consumables,R8
SHAMAN,Elemental,262,1241761,Precision of the Dragonhawk,BUFF,181,5,100.0,0.0,0.0,0.0,37.6,2026-04-18,2026-09-12,,consumables,R8
SHAMAN,Elemental,262,1250701,Primal Awakening,DEBUFF,5,4,0.0,0.0,0.0,100.0,5.14,2026-09-07,2026-09-20,,,
SHAMAN,Elemental,262,118323,Primal Earth Elemental,BUFF,101,37,100.0,0.0,0.0,0.0,309.31,2026-02-26,2026-09-23,,utility,R9
SHAMAN,Elemental,262,381755,Primordial Bond,BUFF,95,35,100.0,0.0,0.0,0.0,305.88,2026-02-26,2026-09-23,,utility,R9
SHAMAN,Elemental,262,1285161,Protective Toadstools,BUFF,224,6,55.4,43.3,0.0,1.3,21.39,2026-07-07,2026-08-31,,consumables,R8
SHAMAN,Elemental,262,1259491,Purging Flames,BUFF,3902,40,100.0,0.0,0.0,0.0,15.24,2026-02-26,2026-09-23,,utility,R9
SHAMAN,Elemental,262,1230366,Radiant Acumen,BUFF,41,1,100.0,0.0,0.0,0.0,35.52,2026-04-17,2026-04-17,,consumables,R8
SHAMAN,Elemental,262,1237623,Ranger Captain's Mark,DEBUFF,2,2,100.0,0.0,0.0,0.0,,2026-04-26,2026-04-26,,,
SHAMAN,Elemental,262,1256736,Ready to Work!,DEBUFF,2,2,100.0,0.0,0.0,0.0,,2026-08-12,2026-08-21,,,
SHAMAN,Elemental,262,1231418,Recuperate,BUFF,2,2,100.0,0.0,0.0,0.0,,2026-08-21,2026-09-02,,utility,R9
SHAMAN,Elemental,262,1254577,Refueling Orb,BUFF,288,4,11.8,50.0,8.7,29.5,10.66,2026-03-29,2026-05-11,,consumables,R8
SHAMAN,Elemental,262,225080,Reincarnation,DEBUFF,81,42,100.0,0.0,0.0,0.0,361.43,2026-03-18,2026-09-23,,,
SHAMAN,Elemental,262,281744,Restlessness,BUFF,281,2,100.0,0.0,0.0,0.0,15.19,2026-09-06,2026-09-23,,consumables,R8
SHAMAN,Elemental,262,274739,Rictus of the Laughing Skull,BUFF,13,4,100.0,0.0,0.0,0.0,252.73,2026-07-06,2026-09-03,,consumables,R8
SHAMAN,Elemental,262,1259317,Riftwalker's Temptation,BUFF,73,2,100.0,0.0,0.0,0.0,29.84,2026-04-18,2026-05-08,,consumables,R8
SHAMAN,Elemental,262,61295,Riptide,BUFF,28,1,21.4,75.0,0.0,3.6,8.41,2026-05-11,2026-05-11,healing,support,R5
SHAMAN,Elemental,262,1247411,Root Rot,DEBUFF,61,1,0.0,0.0,0.0,100.0,1.79,2026-08-11,2026-08-11,,,
SHAMAN,Elemental,262,1286135,Rotbloom,DEBUFF,205,3,0.0,0.0,0.0,100.0,12.9,2026-07-06,2026-08-24,,,
SHAMAN,Elemental,262,1308014,Rotting Voidfin,BUFF,100,9,100.0,0.0,0.0,0.0,116.45,2026-08-24,2026-09-23,,consumables,R8
SHAMAN,Elemental,262,1287774,Rune of Burning Haste,BUFF,126,3,100.0,0.0,0.0,0.0,23.17,2026-08-22,2026-09-07,,consumables,R8
SHAMAN,Elemental,262,1287772,Rune of Critical Power,BUFF,1170,21,100.0,0.0,0.0,0.0,21.85,2026-07-21,2026-09-23,,consumables,R8
SHAMAN,Elemental,262,1287663,Rune of Lingering,DEBUFF,4572,36,0.0,0.0,0.0,100.0,5.58,2026-07-07,2026-09-23,,,
SHAMAN,Elemental,262,1287665,Rune of Lingering,BUFF,25,13,28.0,72.0,0.0,0.0,17.11,2026-07-07,2026-09-23,,support,R5
SHAMAN,Elemental,262,1287978,Rune of Lynxlike Reflexes,BUFF,11,1,100.0,0.0,0.0,0.0,58.94,2026-08-12,2026-08-12,,utility,R9
SHAMAN,Elemental,262,1287771,Rune of Masterful Cunning,BUFF,513,11,100.0,0.0,0.0,0.0,22.47,2026-07-21,2026-09-18,,consumables,R8
SHAMAN,Elemental,262,1287955,Rune of Void-Tainted Shell,BUFF,120,7,100.0,0.0,0.0,0.0,50.77,2026-07-21,2026-09-23,,defensives,R1
SHAMAN,Elemental,262,1266403,Sacred Duty,BUFF,71,3,100.0,0.0,0.0,0.0,56.08,2026-07-25,2026-09-12,,consumables,R8
SHAMAN,Elemental,262,1266394,Sacred Text,DEBUFF,222,3,0.0,0.0,0.0,100.0,25.39,2026-07-25,2026-09-12,,,
SHAMAN,Elemental,262,1266508,Safeguard Prism,BUFF,4,1,100.0,0.0,0.0,0.0,200.97,2026-07-25,2026-07-25,,defensives,R1
SHAMAN,Elemental,262,57724,Sated,DEBUFF,54,26,100.0,0.0,0.0,0.0,718.27,2026-02-26,2026-09-16,,,
SHAMAN,Elemental,262,1259230,Seized Power,BUFF,63,2,100.0,0.0,0.0,0.0,49.58,2026-04-17,2026-04-18,,consumables,R8
SHAMAN,Elemental,262,1272713,Sentinel's Blessing,BUFF,5,5,100.0,0.0,0.0,0.0,,2026-03-30,2026-09-23,,consumables,R8
SHAMAN,Elemental,262,1292299,Seriously Sharp Seashell,BUFF,99,9,100.0,0.0,0.0,0.0,119.54,2026-08-24,2026-09-23,,consumables,R8
SHAMAN,Elemental,262,1308559,Shadow Shard Sliver,BUFF,3,1,100.0,0.0,0.0,0.0,370.14,2026-09-07,2026-09-07,,consumables,R8
SHAMAN,Elemental,262,1258890,Shaladrassil's Strength,BUFF,97,9,100.0,0.0,0.0,0.0,63.63,2026-05-05,2026-09-08,,consumables,R8
SHAMAN,Elemental,262,1233904,Sheltered,DEBUFF,51,6,100.0,0.0,0.0,0.0,16.79,2026-09-02,2026-09-20,,,
SHAMAN,Elemental,262,186403,Sign of Battle,BUFF,13,8,100.0,0.0,0.0,0.0,1077.8,2026-03-18,2026-08-24,,consumables,R8
SHAMAN,Elemental,262,186406,Sign of the Critter,BUFF,3,3,100.0,0.0,0.0,0.0,,2026-08-31,2026-09-01,,consumables,R8
SHAMAN,Elemental,262,335150,Sign of the Destroyer,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-09-20,2026-09-20,,consumables,R8
SHAMAN,Elemental,262,1305981,Sign of the Dragonflights,BUFF,4,2,100.0,0.0,0.0,0.0,418.4,2026-07-06,2026-08-09,,consumables,R8
SHAMAN,Elemental,262,225788,Sign of the Emissary,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-04-30,2026-04-30,,consumables,R8
SHAMAN,Elemental,262,471521,Sign of the Explorer,BUFF,2,2,100.0,0.0,0.0,0.0,,2026-03-29,2026-03-30,,consumables,R8
